nominal_head_id,nominal_head_form,nominal_head_upos,nominal_head_deprel,head_number,head_frequency,dependent_frequency,modifier_to_head_ratio,dependent_id,dependent_form,dependent_upos,dependent_deprel,distance,position,num_nouns_before,num_adjs_before,num_adjs_after,np_depth,num_dependents_head,num_dependents_dependent,ezafe_label,relative_position_in_sent,np_deprel_pattern,source_file
8.0,ēwēnag,NOUN,nsubj,Sing,110,1,0.009090908264462886,6.0,rasišn,NOUN,nmod,2.0,2,2,0,0,2,1,1,0,0.8,nmod,DD-K35.conllu
1.0,ēn,PRON,nsubj,Sing,95,229,2.4105260620498883,2.0,=iz,ADV,advmod,1.0,1,0,0,1,1,1,0,0,0.045454545454545456,advmod,DD-K35.conllu
13.0,pādifrāh,NOUN,conj,Sing,9,10,1.1111098765445817,16.0,mēnōy,NOUN,nmod,3.0,1,5,0,1,2,1,2,1,0.8125,nmod,DD-K35.conllu
2.0,ēn,PRON,dislocated:topic,Sing,95,229,2.4105260620498883,3.0,=iz,ADV,advmod,1.0,1,0,0,0,1,1,0,0,0.034482758620689655,advmod,DD-K35.conllu
8.0,tars,NOUN,obl,Sing,5,0,0.0,11.0,dard,NOUN,nmod,3.0,1,1,0,0,4,2,3,1,0.13793103448275862,nmod case,DD-K35.conllu
13.0,pādifrāh,NOUN,conj,Sing,9,0,0.0,16.0,dušox,PROPN,nmod,3.0,1,3,0,0,2,2,2,1,0.22413793103448276,cc nmod,DD-K35.conllu
18.0,āsānīh,NOUN,obj,Sing,7,6,0.8571416326548106,23.0,gētī,NOUN,nmod,5.0,1,5,0,0,2,2,2,1,0.3103448275862069,conj nmod,DD-K35.conllu
27.0,abārōnīh,NOUN,obj,Sing,4,1,0.24999937500156252,25.0,tis,DET,det,2.0,2,8,0,0,2,1,1,0,0.46551724137931033,det,DD-K35.conllu
35.0,ēmēd,NOUN,obl,Sing,8,0,0.0,39.0,āsānīh,NOUN,nmod,4.0,1,9,0,0,3,2,5,1,0.603448275862069,nmod case,DD-K35.conllu
39.0,āsānīh,NOUN,nmod,Sing,7,868,123.99982285739593,38.0,ān,DET,det,1.0,2,10,0,0,2,5,0,0,0.6724137931034483,det case det conj nmod,DD-K35.conllu
39.0,āsānīh,NOUN,nmod,Sing,7,0,0.0,44.0,wahišt,PROPN,nmod,5.0,1,10,0,0,2,5,2,1,0.6724137931034483,det case det conj nmod,DD-K35.conllu
47.0,ranǰ,NOUN,obj,Sing,8,92,11.499985625017969,46.0,was,DET,det,1.0,2,13,0,0,1,2,0,0,0.8103448275862069,det conj,DD-K35.conllu
50.0,frārōnīhwarzīdārīh,NOUN,obl,Sing,1,0,0.0,53.0,menišn,NOUN,nmod,3.0,1,15,0,0,2,2,4,1,0.8620689655172413,case nmod,DD-K35.conllu
2.0,ruzdīh,NOUN,obl,Sing,3,0,0.0,5.0,rāmišn,NOUN,nmod,3.0,1,1,0,2,4,2,4,1,0.08333333333333333,nmod case,DD-K35.conllu
5.0,rāmišn,NOUN,nmod,Sing,28,5,0.17857136479594116,7.0,zamānīg,ADJ,amod,2.0,1,2,0,2,3,4,1,1,0.20833333333333334,det case amod appos,DD-K35.conllu
5.0,rāmišn,NOUN,nmod,Sing,28,0,0.0,11.0,rāmišn,NOUN,appos,6.0,1,2,0,2,3,4,4,0,0.20833333333333334,det case amod appos,DD-K35.conllu
11.0,rāmišn,NOUN,appos,Sing,28,868,30.999988928575384,9.0,ān,DET,det,2.0,2,3,1,1,2,4,0,0,0.4583333333333333,det advmod amod acl:relcl,DD-K35.conllu
11.0,rāmišn,NOUN,appos,Sing,28,229,8.178568507654104,10.0,=iz,PART,advmod,1.0,2,3,1,1,2,4,0,0,0.4583333333333333,det advmod amod acl:relcl,DD-K35.conllu
11.0,rāmišn,NOUN,appos,Sing,28,1,0.03571427295918823,13.0,abārōnīhā,ADV,amod,2.0,1,3,1,1,2,4,1,1,0.4583333333333333,det advmod amod acl:relcl,DD-K35.conllu
4.0,xwaddōšagīh,NOUN,obl,Sing,2,1,0.49999750001249993,2.0,waranīgīhā,ADV,advmod,2.0,2,0,0,0,1,3,0,0,0.18181818181818182,advmod dep case,DD-K35.conllu
8.0,kār,NOUN,dislocated:topic,Sing,71,868,12.22535039079572,6.0,ān,DET,det,2.0,2,1,0,0,4,3,0,0,0.36363636363636365,det advmod acl:relcl,DD-K35.conllu
8.0,kār,NOUN,dislocated:topic,Sing,71,229,3.2253516584011748,7.0,=iz,PART,advmod,1.0,2,1,0,0,4,3,0,0,0.36363636363636365,det advmod acl:relcl,DD-K35.conllu
12.0,rāh,NOUN,xcomp,Sing,52,0,0.0,15.0,wahišt,PROPN,nmod,3.0,1,2,0,0,2,4,2,1,0.5454545454545454,obl nmod obl cop,DD-K35.conllu
4.0,rāh,NOUN,obl,Sing,52,15,0.2884614829881763,3.0,ēd,PRON,det,1.0,2,0,0,2,5,3,0,0,0.16,case det acl,DD-K35.conllu
3.0,pursišn,NOUN,advcl,Sing,47,41,0.8723402399276085,2.0,šašom,ADJ,amod,1.0,2,0,1,1,1,1,0,0,0.2,amod,DD-K35.conllu
9.0,amāh,PRON,obj,Plur,49,0,0.0,10.0,mardōm,NOUN,appos,1.0,1,1,2,0,1,1,0,0,0.6,appos,DD-K35.conllu
13.0,gētī,NOUN,obl,Sing,80,372,4.649999418750072,11.0,bē,ADV,advmod,2.0,2,2,2,0,1,2,0,0,0.8666666666666667,advmod case,DD-K35.conllu
6.0,pāyišn,NOUN,obl,Sing,2,229,114.49942750286249,5.0,=iz,ADV,advmod,1.0,2,1,0,2,2,3,0,0,0.15384615384615385,case advmod nmod,DD-K35.conllu
6.0,pāyišn,NOUN,obl,Sing,2,0,0.0,9.0,pursišn,NOUN,nmod,3.0,1,1,0,2,2,3,2,1,0.15384615384615385,case advmod nmod,DD-K35.conllu
9.0,pursišn,NOUN,nmod,Sing,47,120,2.5531909461295856,8.0,ham,DET,det,1.0,2,2,0,2,1,2,0,0,0.23076923076923078,det det,DD-K35.conllu
17.0,kāmišngarīh,NOUN,conj,Sing,10,0,0.0,19.0,dādār,NOUN,nmod,2.0,1,5,0,2,2,2,1,1,0.4358974358974359,cc nmod,DD-K35.conllu
22.0,winnārdan,NOUN,conj,Sing,3,1,0.3333322222259259,21.0,purrwehīhā,ADV,advmod,1.0,2,7,0,2,6,3,0,0,0.5641025641025641,cc advmod nmod,DD-K35.conllu
22.0,winnārdan,NOUN,conj,Sing,3,0,0.0,28.0,nēkrawišnīh,NOUN,nmod,6.0,1,7,0,2,6,3,5,1,0.5641025641025641,cc advmod nmod,DD-K35.conllu
28.0,nēkrawišnīh,NOUN,nmod,Sing,5,868,173.5996528006944,24.0,ān,DET,det,4.0,2,8,1,1,5,5,0,0,0.717948717948718,det det amod dep nmod,DD-K35.conllu
28.0,nēkrawišnīh,NOUN,nmod,Sing,5,4,0.7999984000032001,26.0,akanārag,ADJ,amod,2.0,2,8,1,1,5,5,1,1,0.717948717948718,det det amod dep nmod,DD-K35.conllu
28.0,nēkrawišnīh,NOUN,nmod,Sing,5,0,0.0,30.0,dāmān,NOUN,nmod,2.0,1,8,1,1,5,5,2,1,0.717948717948718,det det amod dep nmod,DD-K35.conllu
33.0,bīm,NOUN,nsubj,Sing,20,58,2.899998550000725,32.0,=š,PRON,nmod,1.0,2,10,1,1,2,3,0,0,0.8461538461538461,nmod conj acl,DD-K35.conllu
7.0,spurrpādixšā,NOUN,obl,Sing,2,0,0.0,9.0,dādār,NOUN,appos,2.0,1,1,0,1,2,2,1,1,0.6363636363636364,case appos,DD-K35.conllu
9.0,zamān,NOUN,obl,Sing,51,868,17.0196045059599,8.0,ān,DET,det,1.0,2,1,0,1,1,2,0,0,0.4090909090909091,case det,DD-K35.conllu
19.0,tis,PRON,obl,Sing,67,229,3.417909937625382,20.0,=iz,PART,advmod,1.0,1,4,0,1,1,2,0,0,0.8636363636363636,case advmod,DD-K35.conllu
4.0,nēkrawišnīh,NOUN,obl,Sing,5,229,45.799908400183206,3.0,=iz,ADV,advmod,1.0,2,0,0,1,2,3,0,0,0.2,case advmod nmod,DD-K35.conllu
4.0,nēkrawišnīh,NOUN,obl,Sing,5,0,0.0,6.0,dāmdahišnīh,NOUN,nmod,2.0,1,0,0,1,2,3,1,1,0.2,case advmod nmod,DD-K35.conllu
20.0,kāmag,NOUN,advcl,Sing,9,2,0.22222197530891633,19.0,kadārizē,DET,det,1.0,2,3,1,0,1,4,0,0,1.0,dep mark obl det,DD-K35.conllu
10.0,kāmišngarīh,NOUN,obl,Sing,10,0,0.0,14.0,mehēnišn,NOUN,nmod,4.0,1,2,0,0,3,2,4,1,0.5263157894736842,case nmod,DD-K35.conllu
14.0,mehēnišn,NOUN,nmod,Sing,2,229,114.49942750286249,13.0,=iz,ADV,advmod,1.0,2,3,0,0,2,4,0,0,0.7368421052631579,det case advmod nmod,DD-K35.conllu
14.0,mehēnišn,NOUN,nmod,Sing,2,0,0.0,17.0,xwadāyīh,NOUN,nmod,3.0,1,3,0,0,2,4,2,1,0.7368421052631579,det case advmod nmod,DD-K35.conllu
17.0,xwadāyīh,NOUN,nmod,Sing,56,58,1.035714100765339,16.0,=š,PRON,nmod,1.0,2,4,0,0,1,2,0,0,0.8947368421052632,det nmod,DD-K35.conllu
11.0,bowandagīh,NOUN,obj,Sing,8,37,4.624994218757227,10.0,rāst,ADJ,amod,1.0,2,1,1,2,3,3,0,0,0.5789473684210527,amod amod conj,DD-K35.conllu
11.0,bowandagīh,NOUN,obj,Sing,8,9,1.124998593751758,12.0,xwēš,PRON,amod,1.0,1,1,1,2,3,3,0,0,0.5789473684210527,amod amod conj,DD-K35.conllu
14.0,xwadāyīh,NOUN,conj,Sing,56,339,6.0535703475767235,13.0,abartom,ADJ,amod,1.0,2,2,2,1,2,2,0,0,0.7368421052631579,amod nmod,DD-K35.conllu
14.0,xwadāyīh,NOUN,conj,Sing,56,0,0.0,16.0,dādār,NOUN,nmod,2.0,1,2,2,1,2,2,1,1,0.7368421052631579,amod nmod,DD-K35.conllu
1.0,rāh,NOUN,nsubj,Sing,52,0,0.0,6.0,bowandagīh,NOUN,nmod,5.0,1,0,0,1,2,1,4,1,0.06666666666666667,nmod,DD-K35.conllu
6.0,bowandagīh,NOUN,nmod,Sing,8,868,108.49986437516954,4.0,ān,DET,det,2.0,2,1,1,0,1,4,0,0,0.4,det case det amod,DD-K35.conllu
6.0,bowandagīh,NOUN,nmod,Sing,8,37,4.624994218757227,5.0,rāst,ADJ,amod,1.0,2,1,1,0,1,4,0,0,0.4,det case det amod,DD-K35.conllu
3.0,widarg,NOUN,nsubj,Sing,4,58,14.499963750090625,6.0,=š,PRON,nmod,3.0,1,0,0,1,2,1,2,1,0.15789473684210525,nmod,DD-K35.conllu
10.0,mēnōy,NOUN,obj,Sing,123,73,0.5934958867076515,9.0,weh,ADJ,amod,1.0,2,1,1,0,1,2,0,0,0.5263157894736842,dep amod,DD-K35.conllu
9.0,zardušt,PROPN,obl,Sing,141,372,2.6382976852271143,7.0,bē,ADV,advmod,2.0,2,2,0,1,1,2,0,0,0.391304347826087,advmod case,DD-K35.conllu
14.0,axw,NOUN,obl,Sing,6,0,0.0,16.0,tō,PRON,nmod,2.0,1,4,0,1,2,2,1,1,0.6086956521739131,case nmod,DD-K35.conllu
18.0,abāgenā,NOUN,ccomp,Sing,1,31,30.999690003099968,17.0,abēzag,ADJ,amod,1.0,2,5,1,0,3,5,0,0,0.782608695652174,mark nsubj obl amod advcl,DD-K35.conllu
5.0,axw,NOUN,obl,Sing,6,0,0.0,7.0,tō,PRON,nmod,2.0,1,1,0,1,2,2,1,1,0.2,case nmod,DD-K35.conllu
17.0,rāh,NOUN,obj,Sing,52,93,1.7884611945266933,16.0,dō,NUM,nummod,1.0,2,3,1,0,3,2,0,0,0.68,nummod acl:relcl,DD-K35.conllu
26.0,dušrawišn,NOUN,conj,Sing,1,229,228.99771002289975,25.0,=iz,ADV,advmod,1.0,2,5,1,0,1,3,0,0,1.04,cc mark advmod,DD-K35.conllu
3.0,pursišn,NOUN,advcl,Sing,47,15,0.3191488682661982,2.0,haftom,ADJ,amod,1.0,2,0,1,1,1,1,0,0,0.06666666666666667,amod,DD-K35.conllu
8.0,mard,NOUN,nsubj,Sing,156,314,2.012820383793565,9.0,=ēw,DET,det,1.0,1,1,1,1,1,1,0,0,0.17777777777777778,det,DD-K35.conllu
15.0,widerānbūdan,NOUN,obl,Sing,1,172,171.99828001719982,13.0,pas,ADV,advmod,2.0,2,2,2,0,2,3,0,0,0.3333333333333333,advmod case nmod,DD-K35.conllu
15.0,widerānbūdan,NOUN,obl,Sing,1,58,57.99942000579994,17.0,ōy,PRON,nmod,2.0,1,2,2,0,2,3,1,1,0.3333333333333333,advmod case nmod,DD-K35.conllu
33.0,šab,NOUN,obl,Sing,35,23,0.6571426693878087,35.0,sidīgar,ADV,amod,2.0,1,5,2,0,2,2,1,1,0.7333333333333333,case amod,DD-K35.conllu
37.0,bām,NOUN,obl,Sing,3,314,104.66631777894074,38.0,=ē,DET,det,1.0,1,6,2,0,1,2,0,0,0.8222222222222222,case det,DD-K35.conllu
43.0,tarāzūg,NOUN,obl,Sing,17,372,21.882340069211725,39.0,bē,ADV,advmod,4.0,2,7,2,0,1,2,0,0,0.9555555555555556,advmod case,DD-K35.conllu
6.0,bēwidordag,NOUN,obl,Sing,1,58,57.99942000579994,5.0,ōy,DET,det,1.0,2,1,0,1,1,2,0,0,0.125,det case,DD-K35.conllu
11.0,bēwiderišnīh,NOUN,obl,Sing,3,172,57.33314222285926,9.0,pas,ADV,advmod,2.0,2,2,0,1,1,2,0,0,0.22916666666666666,advmod case,DD-K35.conllu
16.0,ōy,PRON,nsubj,Sing,1037,1,0.0009643201449920912,18.0,bēwidardag,ADJ,appos,2.0,1,4,0,1,2,1,1,1,0.3333333333333333,appos,DD-K35.conllu
20.0,zīndagīh,NOUN,obl,Sing,15,314,20.933319377787083,21.0,=ēw,NUM,nummod,1.0,1,4,1,0,1,2,0,0,0.4166666666666667,case nummod,DD-K35.conllu
23.0,kirbag,NOUN,obj,Sing,61,868,14.229505864015431,22.0,ān,DET,det,1.0,2,5,1,0,1,1,0,0,0.4791666666666667,det,DD-K35.conllu
33.0,bunkirdār,NOUN,conj,Sing,2,556,277.99861000694995,32.0,nē,PART,advmod,1.0,2,6,1,0,1,2,0,0,0.6875,cc advmod,DD-K35.conllu
46.0,tarāzūg,NOUN,obl,Sing,17,372,21.882340069211725,44.0,bē,ADV,advmod,2.0,2,8,1,0,1,2,0,0,0.9583333333333334,advmod case,DD-K35.conllu
3.0,hangām,NOUN,obl,Sing,27,229,8.481478340193208,2.0,=iz,PART,advmod,1.0,2,0,0,0,1,2,0,0,0.07894736842105263,case advmod,DD-K35.conllu
9.0,kirbag,NOUN,nsubj,Sing,61,868,14.229505864015431,8.0,ān,DET,det,1.0,2,2,0,0,1,1,0,0,0.23684210526315788,det,DD-K35.conllu
27.0,padīrišn,NOUN,obl,Sing,3,0,0.0,30.0,kas,PRON,nmod,3.0,1,4,0,0,2,2,2,1,0.7105263157894737,case nmod,DD-K35.conllu
36.0,dād,NOUN,advcl,Sing,40,556,13.899996525000867,34.0,nē,PART,advmod,2.0,2,5,0,0,1,4,0,0,0.9473684210526315,mark obl advmod case,DD-K35.conllu
3.0,kirbag,NOUN,obj,Sing,61,868,14.229505864015431,2.0,ān,DET,det,1.0,2,0,0,1,1,1,0,0,0.08823529411764706,det,DD-K35.conllu
5.0,widordag,NOUN,nsubj,Sing,3,58,19.333268889103703,4.0,ōy,DET,det,1.0,2,1,0,1,1,1,0,0,0.14705882352941177,det,DD-K35.conllu
31.0,abzōn,NOUN,obl,Sing,3,372,123.99958666804444,29.0,bē,ADV,advmod,2.0,2,5,1,0,2,3,0,0,0.9117647058823529,advmod case nmod,DD-K35.conllu
31.0,abzōn,NOUN,obl,Sing,3,1,0.3333322222259259,33.0,gāh,NOUN,nmod,2.0,1,5,1,0,2,3,1,1,0.9117647058823529,advmod case nmod,DD-K35.conllu
4.0,widordagīh,NOUN,obl,Sing,1,172,171.99828001719982,2.0,pas,ADV,advmod,2.0,2,0,0,0,1,2,0,0,0.16666666666666666,advmod case,DD-K35.conllu
8.0,āmār,NOUN,obl,Sing,8,556,69.49991312510859,6.0,nē,PART,advmod,2.0,2,1,0,0,3,5,0,0,0.3333333333333333,advmod case nmod conj conj,DD-K35.conllu
8.0,āmār,NOUN,obl,Sing,8,0,0.0,10.0,sidōš,PROPN,nmod,2.0,1,1,0,0,3,5,1,1,0.3333333333333333,advmod case nmod conj conj,DD-K35.conllu
15.0,hangām,NOUN,conj,Sing,27,372,13.77777267489901,13.0,bē,CCONJ,cc,2.0,2,4,0,0,2,3,0,0,0.625,cc case acl:relcl,DD-K35.conllu
21.0,rāmišn,NOUN,obl,Sing,28,372,13.285709540818022,19.0,bē,ADV,advmod,2.0,2,6,0,0,2,3,0,0,0.875,advmod case nmod,DD-K35.conllu
21.0,rāmišn,NOUN,obl,Sing,28,0,0.0,23.0,ruwān,NOUN,nmod,2.0,1,6,0,0,2,3,1,1,0.875,advmod case nmod,DD-K35.conllu
4.0,kirbag,NOUN,obj,Sing,61,868,14.229505864015431,3.0,ān,DET,det,1.0,2,0,0,0,1,1,0,0,0.10810810810810811,det,DD-K35.conllu
5.0,ōy,PRON,nsubj,Sing,1037,1,0.0009643201449920912,7.0,widordag,NOUN,appos,2.0,1,1,0,0,2,1,1,1,0.13513513513513514,appos,DD-K35.conllu
9.0,zīndagīh,NOUN,obl,Sing,15,9,0.5999996000002666,11.0,xwēš,PRON,amod,2.0,1,2,0,0,2,2,1,1,0.24324324324324326,case amod,DD-K35.conllu
18.0,bunkirdār,NOUN,conj,Sing,2,85,42.49978750106249,17.0,ayāb,CCONJ,cc,1.0,2,3,0,0,2,4,0,0,0.4864864864864865,cc conj nmod cop,DD-K35.conllu
18.0,bunkirdār,NOUN,conj,Sing,2,0,0.0,22.0,ruwānwarzīdārīh,NOUN,nmod,4.0,1,3,0,0,2,4,1,1,0.4864864864864865,cc conj nmod cop,DD-K35.conllu
27.0,bēwiderišnīh,NOUN,obl,Sing,3,172,57.33314222285926,25.0,pas,ADV,advmod,2.0,2,6,0,0,1,2,0,0,0.7297297297297297,advmod case,DD-K35.conllu
33.0,rāmēnīdārīh,NOUN,obl,Sing,3,372,123.99958666804444,31.0,bē,ADV,advmod,2.0,2,7,0,0,2,3,0,0,0.8918918918918919,advmod case nmod,DD-K35.conllu
33.0,rāmēnīdārīh,NOUN,obl,Sing,3,0,0.0,36.0,ruwān,NOUN,nmod,3.0,1,7,0,0,2,3,2,1,0.8918918918918919,advmod case nmod,DD-K35.conllu
36.0,ruwān,NOUN,nmod,Sing,77,58,0.7532466554225122,35.0,=š,PRON,nmod,1.0,2,8,0,0,1,2,0,0,0.972972972972973,det nmod,DD-K35.conllu
2.0,bun,NOUN,nsubj,Sing,53,0,0.0,3.0,spās,NOUN,nmod,1.0,1,0,0,1,3,2,0,0,0.25,nmod conj,DD-K35.conllu
5.0,framūdār,NOUN,conj,Sing,3,0,0.0,7.0,xwēšīgkirbagīh,NOUN,nmod,2.0,1,2,0,1,2,2,1,0,0.625,cc nmod,DD-K35.conllu
2.0,kirbag,NOUN,nsubj,Sing,61,6,0.09836063961300989,1.0,čēgāmizē,DET,det,1.0,2,0,0,1,2,2,0,0,0.15384615384615385,det acl:relcl,DD-K35.conllu
7.0,āmārgarān,NOUN,obl,Plur,1,868,867.9913200867991,6.0,ān,DET,det,1.0,2,1,0,1,1,2,0,0,0.5384615384615384,case det,DD-K35.conllu
10.0,ōy,PRON,obl,Sing,1037,1,0.0009643201449920912,12.0,kirdār,NOUN,nmod,2.0,1,2,0,1,2,2,1,1,0.7692307692307693,case nmod,DD-K35.conllu
4.0,āmār,NOUN,obl,Sing,8,0,0.0,6.0,ruwān,NOUN,nmod,2.0,1,0,0,1,2,2,1,1,0.3333333333333333,case nmod,DD-K35.conllu
7.0,dast,NOUN,obl,Sing,29,9,0.310344720570786,9.0,xwēš,PRON,amod,2.0,1,1,0,2,2,2,1,1,0.3684210526315789,case amod,DD-K35.conllu
3.0,hangōšīdag,NOUN,nsubj,Sing,16,58,3.624997734376416,2.0,=š,PRON,nmod,1.0,2,0,0,5,1,1,0,0,0.08108108108108109,nmod,DD-K35.conllu
9.0,mard,NOUN,nsubj,Sing,156,314,2.012820383793565,10.0,=ēw,NUM,nummod,1.0,1,1,0,5,1,1,0,0,0.24324324324324326,nummod,DD-K35.conllu
11.0,wastarg,NOUN,nmod,Sing,6,314,52.333246111256486,12.0,=ēw,NUM,nummod,1.0,1,2,0,5,1,1,0,0,0.2972972972972973,nummod,DD-K35.conllu
13.0,dast,NOUN,obj,Sing,29,0,0.0,11.0,wastarg,NOUN,nmod,2.0,2,3,0,5,3,3,1,0,0.35135135135135137,nmod amod amod,DD-K35.conllu
13.0,dast,NOUN,obj,Sing,29,3,0.10344824019026201,15.0,hučihr,ADJ,amod,2.0,1,3,0,5,3,3,2,1,0.35135135135135137,nmod amod amod,DD-K35.conllu
13.0,dast,NOUN,obj,Sing,29,9,0.310344720570786,18.0,xwēš,PRON,amod,5.0,1,3,0,5,3,3,0,0,0.35135135135135137,nmod amod amod,DD-K35.conllu
24.0,mard,NOUN,nsubj,Sing,156,34,0.21794870397764718,23.0,any,DET,det,1.0,2,5,2,3,1,2,0,0,0.6486486486486487,det nummod,DD-K35.conllu
24.0,mard,NOUN,nsubj,Sing,156,314,2.012820383793565,25.0,=ēw,NUM,nummod,1.0,1,5,2,3,1,2,0,0,0.6486486486486487,det nummod,DD-K35.conllu
26.0,wastarg,NOUN,nmod,Sing,6,314,52.333246111256486,27.0,=ēw,NUM,nummod,1.0,1,6,2,3,1,1,0,0,0.7027027027027027,nummod,DD-K35.conllu
28.0,dast,NOUN,obj,Sing,29,0,0.0,26.0,wastarg,NOUN,nmod,2.0,2,7,2,3,3,2,1,0,0.7567567567567568,nmod amod,DD-K35.conllu
28.0,dast,NOUN,obj,Sing,29,9,0.310344720570786,32.0,xwēš,PRON,amod,4.0,1,7,2,3,3,2,2,1,0.7567567567567568,nmod amod,DD-K35.conllu
3.0,pursišn,NOUN,advcl,Sing,47,8,0.17021272974197238,2.0,haštom,ADJ,amod,1.0,2,0,1,2,1,1,0,0,0.07142857142857142,amod,DD-K35.conllu
37.0,xwāstag,NOUN,nmod,Sing,51,868,17.0196045059599,36.0,ān,DET,det,1.0,2,4,2,1,1,1,0,0,0.8809523809523809,det,DD-K35.conllu
38.0,ranǰkird,NOUN,obl,Sing,1,0,0.0,37.0,xwāstag,NOUN,nmod,1.0,2,5,2,1,2,3,1,0,0.9047619047619048,case nmod amod,DD-K35.conllu
38.0,ranǰkird,NOUN,obl,Sing,1,9,8.999910000899991,40.0,xwēš,PRON,amod,2.0,1,5,2,1,2,3,1,1,0.9047619047619048,case nmod amod,DD-K35.conllu
5.0,xwāstag,NOUN,obl,Sing,51,9,0.17647055363322478,7.0,xwēš,PRON,amod,2.0,1,0,0,1,2,2,1,1,0.23809523809523808,case amod,DD-K35.conllu
3.0,ēkānag,NOUN,obl,Sing,1,0,0.0,5.0,kirbag,NOUN,nmod,2.0,1,0,0,1,2,2,1,1,0.06976744186046512,case nmod,DD-K35.conllu
13.0,ranǰ,NOUN,obl,Sing,8,9,1.124998593751758,12.0,xwēš,PRON,amod,1.0,2,2,1,0,1,3,0,0,0.3023255813953488,cc case amod,DD-K35.conllu
17.0,ān,PRON,conj,Sing,266,172,0.6466165170444919,15.0,pas,ADV,advmod,2.0,2,3,1,0,7,3,0,0,0.3953488372093023,advmod dep acl:relcl,DD-K35.conllu
19.0,xwēš,PRON,obl,Sing,188,229,1.2180850415912212,20.0,=iz,ADV,advmod,1.0,1,3,1,0,1,2,0,0,0.4418604651162791,case advmod,DD-K35.conllu
39.0,ān,PRON,conj,Sing,266,1,0.0037593983549098365,38.0,pastar,ADV,advmod,1.0,2,4,1,0,3,3,0,0,0.9069767441860465,cc advmod acl:relcl,DD-K35.conllu
8.0,zīndagīh,NOUN,obl,Sing,15,58,3.8666640888906074,6.0,=uš,PRON,nmod,2.0,2,0,0,0,1,2,0,0,0.5714285714285714,case nmod,DD-K35.conllu
12.0,gāh,NOUN,obj,Sing,42,58,1.3809520521542733,11.0,=iš,PRON,nmod,1.0,2,1,0,0,1,1,0,0,0.8571428571428571,nmod,DD-K35.conllu
4.0,kirbag,NOUN,obl,Sing,61,868,14.229505864015431,3.0,ān,DET,det,1.0,2,0,0,0,1,2,0,0,0.16666666666666666,case det,DD-K35.conllu
6.0,hamdādestān,NOUN,advcl,Sing,9,556,61.77770913587874,5.0,nē,PART,advmod,1.0,2,1,0,0,2,4,0,0,0.25,mark obl advmod conj,DD-K35.conllu
12.0,dād,NOUN,conj,Sing,40,556,13.899996525000867,10.0,nē,PART,advmod,2.0,2,2,0,0,1,4,0,0,0.5,cc obl advmod case,DD-K35.conllu
3.0,pursišn,NOUN,advcl,Sing,47,6,0.1276595473064793,2.0,nohom,ADJ,amod,1.0,2,0,1,2,1,1,0,0,0.125,amod,DD-K35.conllu
10.0,wēš,NOUN,nsubj,Sing,3,0,0.0,12.0,kirbag,NOUN,nmod,2.0,1,1,2,1,2,1,1,1,0.4166666666666667,nmod,DD-K35.conllu
9.0,kirbag,NOUN,nsubj,Sing,61,868,14.229505864015431,8.0,ān,DET,det,1.0,2,0,1,1,1,1,0,0,0.32142857142857145,det,DD-K35.conllu
13.0,waxš,NOUN,nsubj,Sing,8,0,0.0,15.0,waxš,NOUN,nmod,2.0,1,1,1,1,2,1,1,1,0.4642857142857143,nmod,DD-K35.conllu
24.0,aškamb,NOUN,obl,Sing,7,0,0.0,26.0,mādarān,NOUN,nmod,2.0,1,4,1,1,2,2,1,1,0.8571428571428571,case nmod,DD-K35.conllu
1.0,nēburdan,NOUN,obl,Sing,1,0,0.0,4.0,āb,NOUN,nmod,3.0,1,0,0,3,3,2,4,1,0.02127659574468085,nmod case,DD-K35.conllu
9.0,māništ,NOUN,conj,Sing,5,0,0.0,8.0,mardōmān,NOUN,nmod,1.0,2,4,0,3,1,2,0,0,0.19148936170212766,cc nmod,DD-K35.conllu
15.0,sagān,NOUN,nsubj,Plur,26,2,0.07692304733728948,14.0,kirbxwārān,ADJ,amod,1.0,2,5,1,2,5,3,0,0,0.3191489361702128,amod conj acl:relcl,DD-K35.conllu
18.0,wayān,NOUN,conj,Plur,3,2,0.6666644444518518,17.0,kirbxwārān,ADJ,amod,1.0,2,6,2,1,1,2,0,0,0.3829787234042553,cc amod,DD-K35.conllu
29.0,mehmān,NOUN,conj,Sing,5,556,111.1997776004448,25.0,nē,PART,advmod,4.0,2,9,3,0,2,3,1,0,0.6170212765957447,advmod obl cop,DD-K35.conllu
47.0,pid,NOUN,obj,Sing,10,868,86.7999132000868,46.0,ān,DET,det,1.0,2,12,3,0,1,1,0,0,1.0,det,DD-K35.conllu
2.0,pid,NOUN,nsubj:pass,Sing,10,868,86.7999132000868,1.0,ān,DET,det,1.0,2,0,0,1,9,2,0,0,0.0273972602739726,det acl:relcl,DD-K35.conllu
9.0,ast,NOUN,obj,Sing,3,868,289.33236889210366,8.0,ān,DET,det,1.0,2,1,1,0,1,1,0,0,0.1232876712328767,det,DD-K35.conllu
29.0,ēwēnag,NOUN,obl,Sing,110,38,0.3454545140495896,28.0,ēč,DET,det,1.0,2,5,1,0,1,2,0,0,0.3972602739726027,case det,DD-K35.conllu
63.0,mad,NOUN,obl,Sing,16,0,0.0,61.0,rōšnīh,NOUN,nmod,2.0,2,13,1,0,1,3,0,0,0.863013698630137,nmod dep case,DD-K35.conllu
